#,報告者名,顧客名,日付(月－日ー年),時間（24時間表記　時：分）,相手先担当者,件名,報告本文,結果,状況,取り扱い,次回予定日,Do,Act,代理記入者名
#id,user_name,client_name,date,time,charge_person,title,report,result,state,treatment,next_date,project_do,project_act,agent_name
,宮田 亮,いさはやコンピュータ・カレッジ,1-14-2016,,内田,ＦＥ模試,ＦＥ模試発売の案内。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,鹿児島キャリアデザイン専門学校,1-14-2016,,桑原,ＦＥ模試,ＦＥ模試発売の案内。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,トーテックアメニティ株式会社,1-14-2016,,川渕,情処,注文書をメールで送付。,フォロー継続,良い（順調）,,1-15-2016,報告,メール,
,宮田 亮,トーテックアメニティ株式会社,1-18-2016,,川渕,午後対策,午後対策　２３部受注。,収束,良い（順調）,,,報告,メール,
,宮田 亮,名古屋美容専門学校,1-19-2016,,前田,ナビ１,受注。ナビ１フォロー継続。,収束,良い（順調）,,,報告,メール,
,宮田 亮,アトム開発,1-19-2016,,片山,問題集,クレームのお詫び。佐川がダンボールを落としたよう。明日新しい書籍を納品時に引き取り。,収束,悪い（不調）,,,報告,メール,
,宮田 亮,豊橋歯科衛生士専門学校,1-20-2016,,清水,ナビ１,ナビ１発送の連絡。,収束,良い（順調）,,,報告,メール,
,宮田 亮,名古屋文化学園保育専門学校,1-20-2016,,河合,面接対策,ＤＶＤ発送の連絡。,フォロー継続,良い（順調）,,1-26-2016,報告,メール,
,宮田 亮,愛知大学短期大学部,1-20-2016,,瀧崎,コミ検,コミ検の受験は決定。早速２月に講座実施。Ｇ．Ｗ明けに上級。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,オフィスパティ,1-21-2016,,田中,問題集,問題集受注。カタログ、名刺同梱。コミ検認定講師。,収束,良い（順調）,,,報告,メール,
,宮田 亮,センスアップカレッジ,1-21-2016,,犬飼,ＰＪＣ,オリジナル注文あり。大学で留学生クラスの授業を担当している。参考までにＰＪＣを案内。,収束,良い（順調）,,,報告,メール,
,宮田 亮,永正,1-21-2016,,川上,Ｂアプリ,ＦＯＭ書籍在庫僅少の連絡。今月注文予定あり。Ｂアプルラインナップを簡単に紹介。,フォロー継続,良い（順調）,,1-27-2016,報告,メール,
,宮田 亮,トライデントコンピュータ専門学校,1-21-2016,,横田,ＦＥ模試,ＦＥ模試発売の案内。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,オフィスフジカワ,1-22-2016,,冨士川,情報リテ,情報リテを紹介。サンプル送付。,フォロー継続,良い（順調）,見本送付,1-29-2016,報告,メール,
,宮田 亮,愛知大学短期大学部,1-22-2016,,瀧崎,コミ検,コミ検テキスト注文に関するフォロー。,収束,良い（順調）,,,報告,メール,
,宮田 亮,ルネサンスデザインアカデミー,1-22-2016,,野村,Ｃアプリ・著権・ナビ１,デザインエクサ、著権テキスト、ナビ１を紹介。ナビ１パンフ送付。,フォロー継続,良い（順調）,資料送付,1-29-2016,報告,メール,
,宮田 亮,静岡電子情報カレッジ,1-22-2016,,鈴木,ＳＡ,ＳＡを改めて紹介。パンフ・サンプル帳票送付。,フォロー継続,良い（順調）,,1-29-2016,報告,メール,
,宮田 亮,名古屋文化学園保育専門学校,1-25-2016,,河合,面接対策,ＤＶＤ到着の連絡あり。,収束,良い（順調）,,,報告,メール,
,宮田 亮,鹿児島キャリアデザイン専門学校,1-25-2016,,愛甲,ケアコミ・漢字１００選・Ｂアプリ,オススメ教材の紹介。医事ケアコミ・漢字１００選・ＱＭ・情報リテ。サンプル送付。,フォロー継続,良い（順調）,"見本送付,資料送付",2-1-2016,報告,メール,
,宮田 亮,愛知工業大学情報電子専門学校,1-25-2016,,河合,Ｃアプリ,オススメ教材の紹介。ＰＳ，ＩＬ　ＱＭ・デザインエクサ。サンプル、資料送付。,フォロー継続,良い（順調）,"見本送付,資料送付",2-1-2016,報告,メール,
,宮田 亮,問天パソコン教室,1-25-2016,,原田,Ｂアプリ,Ｏｆｆｉｃｅ２０１６発売案内。,収束,良い（順調）,,,報告,メール,
,宮田 亮,マルチニーク,1-25-2016,,小山,Ｂアプリ,Ｏｆｆｉｃｅ２０１６発売案内。,収束,良い（順調）,,,報告,メール,
,宮田 亮,鹿児島キャリアデザイン専門学校,1-26-2016,,桑原,情処・就職筆記,オススメ商品の案内。コンピュータ概論・実習問題集・就職筆記。サンプル送付。,フォロー継続,良い（順調）,見本送付,2-3-2016,報告,メール,
,宮田 亮,マルチニーク,1-26-2016,,小山,他社,他社取扱いについて問い合わせ。,フォロー継続,良い（順調）,,1-27-2016,報告,メール,
,宮田 亮,宇治山田商業高校,1-27-2016,,松月,ＩＰ模試,ＩＰ模試　３０部受注。２／９受験予定。,採用,良い（順調）,,,報告,メール,
,宮田 亮,キャリアマネジメントサービス四国,1-27-2016,,北村,Ｂアプリ,他社注文あり。次年度ＯｆｆｉｃｅのＶｅｒを２０１３へ。問題集サンプル送付。,収束,良い（順調）,見本送付,,報告,メール,
,宮田 亮,マルチニーク,1-27-2016,,小山,他社,他社注文の件、前向きに検討。,収束,良い（順調）,,,報告,メール,
,宮田 亮,名古屋工学院専門学校,1-28-2016,,岩井,Ｂアプリ・就職筆記,オススメ商品の案内。情報リテ・就職筆記。サンプル送付。,フォロー継続,良い（順調）,見本送付,2-5-2016,報告,メール,
,宮田 亮,山本学園情報文化専門学校,1-28-2016,,板倉,情処,Ｊａｖａ問題集のサンプル依頼あり。こちらからもオススメ書籍を紹介。サンプル同梱。,フォロー継続,良い（順調）,見本送付,2-5-2016,報告,メール,
